,title,link,description,published,city,state_name,county_name,lat,lng
1512,VIDEO: Get up close to Shuttle Enterprise,http://www.bbc.co.uk/news/science-environment-18899910#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"Nasa's Shuttle Enterprise has moved to a new home in New York, after the shuttle programme ended last year.","Thu, 19 Jul 2012 12:53:27 GMT",New York,New York,Queens,40.6943,-73.9249
1513,Shark found on New York subway,http://www.bbc.co.uk/news/world-us-canada-23610105#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"New York City's subway, no stranger to exotic sights, has played host to what may be its unlikeliest passenger yet - a dead shark.","Wed, 07 Aug 2013 21:05:13 GMT",New York,New York,Queens,40.6943,-73.9249
1514,Moon dust bag sold for $1.8m at New York auction,http://www.bbc.co.uk/news/world-us-canada-40677650,The bag was used by astronaut Neil Armstrong to collect the first ever samples of the Moon in 1969.,"Thu, 20 Jul 2017 22:28:58 GMT",New York,New York,Queens,40.6943,-73.9249
1515,A goat's dream job?,http://www.bbc.co.uk/news/world-us-canada-40231534,Mangers of Prospect Park in New York are happy with their new employee.,"Sat, 10 Jun 2017 06:36:15 GMT",New York,New York,Queens,40.6943,-73.9249
1516,Albert Einstein's 'God letter' sells for $2.9m,https://www.bbc.co.uk/news/world-us-canada-46438116,The 1954 letter about religion smashed its predicted price at an auction in New York.,"Tue, 04 Dec 2018 21:01:42 GMT",New York,New York,Queens,40.6943,-73.9249
1517,Snake eats crocodile after battle,http://www.bbc.co.uk/news/world-asia-26413101#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"A snake wins a lengthy battle with a crocodile in northern Queensland, wrestling it, constricting it and then finally eating it.","Mon, 03 Mar 2014 08:34:05 GMT",Queensland,Maryland,Prince George's,38.8019,-76.7855
1518,VIDEO: Little devils face the public,http://www.bbc.co.uk/go/rss/int/news/-/news/world-asia-pacific-14574296,Five baby Tasmanian devils have faced the public at Australia Zoo in Queensland.,"Thu, 18 Aug 2011 12:09:48 GMT",Queensland,Maryland,Prince George's,38.8019,-76.7855
1519,VIDEO: Crocs to be artificially inseminated,http://www.bbc.co.uk/news/science-environment-19720635#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Crocodiles are being artificially inseminated in the Australian state of Queensland for the first time ever.,"Tue, 25 Sep 2012 17:04:02 GMT",Queensland,Maryland,Prince George's,38.8019,-76.7855
1520,Flood victims?,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-12190895,Will the Queensland flood waters' toxic cargo damage life on the Great Barrier Reef?,"Fri, 14 Jan 2011 12:36:25 GMT",Queensland,Maryland,Prince George's,38.8019,-76.7855
1521,Sharks swarm off Australian coast,http://www.bbc.co.uk/go/rss/int/news/-/news/world-asia-pacific-11174456,Hundreds of sharks have been spotted off the Queensland coast.,"Fri, 03 Sep 2010 08:07:49 GMT",Queensland,Maryland,Prince George's,38.8019,-76.7855
1522,Cyclone unleashed on Queensland,http://www.bbc.co.uk/go/rss/int/news/-/news/world-asia-pacific-12342031,Powerful winds and driving rains pound the northern coast of Queensland as Cyclone Yasi makes landfall in the Australian state.,"Wed, 02 Feb 2011 20:09:36 GMT",Queensland,Maryland,Prince George's,38.8019,-76.7855
1523,Queensland's soggy soils revealed,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-12206639,The extent to which Queensland's soils became saturated with water as the Australian state was deluged with rain is evident in some novel satellite imagery.,"Mon, 17 Jan 2011 18:27:55 GMT",Queensland,Maryland,Prince George's,38.8019,-76.7855
1524,Arctic rowers complete pole bid,http://www.bbc.co.uk/go/rss/int/news/-/news/uk-scotland-south-scotland-14665937,A rowing expedition reaches the 1996 location of the magnetic North Pole in a bid to highlight the effect of climate change in the region.,"Fri, 26 Aug 2011 09:11:38 GMT",North Pole,Alaska,Fairbanks North Star,64.7529,-147.3599
1525,VIDEO: Doomed North Pole balloon mission,http://www.bbc.co.uk/go/rss/int/news/-/news/magazine-17052511,In 1897 an Arctic explorer named SA Andree tried to fly to the north pole in a hydrogen balloon. The book Ice Balloon recounts his doomed expedition.,"Thu, 16 Feb 2012 04:07:49 GMT",North Pole,Alaska,Fairbanks North Star,64.7529,-147.3599
1526,VIDEO: Polar explorer marries at North Pole,http://www.bbc.co.uk/news/world-17720944#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"Norwegian polar explorer Borge Ousland has married at the Geographic North Pole, in temperatures of -23C.","Sun, 15 Apr 2012 13:16:48 GMT",North Pole,Alaska,Fairbanks North Star,64.7529,-147.3599
1527,Mike Horn and Boerge Ousland: North Pole explorers complete epic trek,https://www.bbc.co.uk/news/world-europe-50705506,The Norwegian-South African duo met up with a rescue team as they were dangerously low on food.,"Sun, 08 Dec 2019 13:57:32 GMT",North Pole,Alaska,Fairbanks North Star,64.7529,-147.3599
1528,Farmland butterflies bounce back,http://www.bbc.co.uk/nature/26242496,"The UK's farmland butterflies have flourished thanks to last year's hot summer, according to the charity Butterfly Conservation.","Wed, 19 Feb 2014 01:37:03 GMT",Farmland,Indiana,Randolph,40.1895,-85.1273
1529,Farmland birds show rapid decline,http://www.bbc.co.uk/news/science-environment-29728558#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"Farmland birds are at their lowest levels since records began, according to government figures.","Thu, 23 Oct 2014 14:39:14 GMT",Farmland,Indiana,Randolph,40.1895,-85.1273
1530,VIDEO: Farmland birds show rapid decline,http://www.bbc.co.uk/news/science-environment-29745931#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"Farmland birds are at their lowest levels since records began, according to government figures.","Thu, 23 Oct 2014 18:57:19 GMT",Farmland,Indiana,Randolph,40.1895,-85.1273
1531,Farmland bird count comes to an end,http://www.bbc.co.uk/news/science-environment-31421203#sa-ns_mchannel=rssns_source=PublicRSS20-sa,A major count of farmland birds has concluded with sightings of several rare species.,"Thu, 12 Feb 2015 11:32:52 GMT",Farmland,Indiana,Randolph,40.1895,-85.1273
1532,Chicago goes to war with Asian carp,http://www.bbc.co.uk/news/science-environment-26017956#sa-ns_mchannel=rssns_source=PublicRSS20-sa,The city of Chicago is considering drastic measures that could cost up to $18bn (£11bn) to prevent Asian carp infesting North America's Great Lakes.,"Tue, 18 Feb 2014 00:51:18 GMT",Chicago,Illinois,Cook,41.8375,-87.6866
1533,Scientists recapture Renoir's reds,http://www.bbc.co.uk/news/science-environment-26024351#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Conservation scientists in Chicago produce a stunning visualisation of how they think a Renoir painting might have looked before its colours faded.,"Thu, 13 Feb 2014 18:04:54 GMT",Chicago,Illinois,Cook,41.8375,-87.6866
1534,TV remote control inventor dies,http://www.bbc.co.uk/news/world-us-canada-18164200#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"The inventor of the television remote control, Eugene Polley, dies of natural causes, aged 96, in a Chicago hospital.","Tue, 22 May 2012 20:23:35 GMT",Chicago,Illinois,Cook,41.8375,-87.6866
1535,Bolivia bans vehicles 'for the environment',http://www.bbc.co.uk/go/rss/int/news/-/news/world-latin-america-14783305,"Cars and buses are taken off the streets of Bolivia in the country's first-ever ""National Day of the Pedestrian"".","Mon, 05 Sep 2011 00:33:50 GMT",Bolivia,North Carolina,Brunswick,34.0699,-78.1472
1536,Bolivia Amazon road march resumes,http://www.bbc.co.uk/go/rss/int/news/-/news/world-latin-america-15138784,Indigenous protesters in Bolivia resume their long march against plans to build a road through their Amazon homeland.,"Sat, 01 Oct 2011 22:31:33 GMT",Bolivia,North Carolina,Brunswick,34.0699,-78.1472
1537,Bolivia protest revives road row,http://www.bbc.co.uk/go/rss/int/news/-/news/world-latin-america-16804399,Hundreds of Bolivian protesters arrive in La Paz to demand the government resume work on a controversial road through Amazon rainforest.,"Tue, 31 Jan 2012 00:53:22 GMT",Bolivia,North Carolina,Brunswick,34.0699,-78.1472
1538,Bolivia protects river dolphins,http://www.bbc.co.uk/news/world-latin-america-19642422#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Bolivian President Evo Morales enacts a law that declares a vulnerable species of pink dolphins in the Amazon basin a national treasure.,"Tue, 18 Sep 2012 18:19:54 GMT",Bolivia,North Carolina,Brunswick,34.0699,-78.1472
1539,Morales scraps Bolivia road plan,http://www.bbc.co.uk/go/rss/int/news/-/news/world-latin-america-15409447,Bolivian President Evo Morales says a planned road that provoked a long march by indigenous protesters will no longer go through a rainforest reserve.,"Fri, 21 Oct 2011 16:51:30 GMT",Bolivia,North Carolina,Brunswick,34.0699,-78.1472
1540,Gold-coloured bat is 'new species',http://www.bbc.co.uk/nature/28583377,A golden bat from Bolivia is described as a new species by scientists.,"Mon, 04 Aug 2014 01:30:14 GMT",Bolivia,North Carolina,Brunswick,34.0699,-78.1472
1541,Rare macaws to be flown to Bolivia,http://www.bbc.co.uk/news/uk-england-cornwall-21598587#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Six rare parrots which have been bred in Cornwall are to be flown to a new life in the wild in Bolivia.,"Wed, 27 Feb 2013 09:23:49 GMT",Bolivia,North Carolina,Brunswick,34.0699,-78.1472
1542,VIDEO: Thousands of turtle hatchlings released,http://www.bbc.co.uk/news/world-latin-america-35126231#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"Bolivia has released 100,000 turtle hatchlings into the Amazon to try and repopulate some endangered species.","Thu, 17 Dec 2015 23:18:40 GMT",Bolivia,North Carolina,Brunswick,34.0699,-78.1472
1543,VIDEO: Thousands of turtles released,http://www.bbc.co.uk/news/world-latin-america-20766141#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"More than 120,000 baby turtles have been released in to a river in Bolivia in an attempt to boost the area's turtle population.","Tue, 18 Dec 2012 07:51:29 GMT",Bolivia,North Carolina,Brunswick,34.0699,-78.1472
1544,Large Abelisaurus Dinosaur dinosaur footprint found in Bolivia,http://www.bbc.co.uk/news/science-environment-36921978,"One of the largest ever dinosaur footprints has been found in Bolivia, of the Abelisaurus dinosaur","Fri, 29 Jul 2016 07:12:07 GMT",Bolivia,North Carolina,Brunswick,34.0699,-78.1472
1545,VIDEO: Footage captures 'cloud' of starlings,http://www.bbc.co.uk/news/uk-26387395#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Residents in Hereford say they are being plagued by thousands upon thousands of starlings.,"Fri, 28 Feb 2014 15:48:16 GMT",Hereford,Texas,Deaf Smith,34.8225,-102.4001
1546,Lower Ninth five years after Katrina,http://news.bbc.co.uk/go/rss/int/news/-/1/hi/programmes/world_news_america/8948262.stm,The Lower Ninth Ward of New Orleans was hit particularly hard during Hurricane Katrina. The BBC's Andy Gallacher met with some of those still struggling to recover their community.,"Thu, 26 Aug 2010 23:58:32 GMT",New Orleans,Louisiana,Orleans,30.0687,-89.9288
1547,Nasa Moon rocket core leaves for testing,https://www.bbc.co.uk/news/science-environment-51048986,"The first core stage for Nasa's ""mega-rocket"", the SLS, has left its factory in New Orleans.","Thu, 09 Jan 2020 13:26:50 GMT",New Orleans,Louisiana,Orleans,30.0687,-89.9288
1548,Beached whale was unusual species,http://www.bbc.co.uk/news/uk-england-tyne-19759912#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"A female whale put down in Northumberland was a rare Sei whale and showed evidence of starvation, experts say.","Fri, 28 Sep 2012 15:05:32 GMT",Northumberland,Pennsylvania,Northumberland,40.8966,-76.7933
1549,Farne puffin numbers show increase,http://www.bbc.co.uk/news/science-environment-23370817#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"Puffins in a habitat in Northumberland are making a comeback despite thousands having perished in severe winter storms, a census shows.","Fri, 19 Jul 2013 04:16:23 GMT",Northumberland,Pennsylvania,Northumberland,40.8966,-76.7933
1550,Lamb with five legs born on farm,http://www.bbc.co.uk/news/uk-england-tyne-21999439#sa-ns_mchannel=rssns_source=PublicRSS20-sa,A lamb has been born with five legs at a farm in Northumberland.,"Tue, 02 Apr 2013 16:54:52 GMT",Northumberland,Pennsylvania,Northumberland,40.8966,-76.7933
1551,Rare cattle in story of survival,http://www.bbc.co.uk/news/uk-england-tyne-20796250#sa-ns_mchannel=rssns_source=PublicRSS20-sa,A unique breed of wild cattle in Northumberland has a knack of surviving - and has done for hundreds of years.,"Thu, 27 Dec 2012 13:43:36 GMT",Northumberland,Pennsylvania,Northumberland,40.8966,-76.7933
1552,VIDEO: Fish vital to pearl mussel breeding,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-12619507,Jeremy Cooke visits a Northumberland river to see how an endangered mollusc is being helped by the release of thousands of baby fish.,"Wed, 02 Mar 2011 10:29:50 GMT",Northumberland,Pennsylvania,Northumberland,40.8966,-76.7933
1553,VIDEO: Hurricane-hit squirrels cared for,http://www.bbc.co.uk/go/rss/int/news/-/news/uk-england-tyne-14999306,Five baby squirrels are being cared for at a Northumberland animal sanctuary after the remnants of a hurricane destroyed their tree-top home,"Wed, 21 Sep 2011 10:23:18 GMT",Northumberland,Pennsylvania,Northumberland,40.8966,-76.7933
1557,Australia protests over shark 'cull',http://www.bbc.co.uk/news/world-asia-25603646#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Thousands of people take to the beaches to protest against plans by the government of Western Australia to kill large sharks off Perth beaches.,"Sat, 04 Jan 2014 13:15:59 GMT",Perth,North Dakota,Towner,48.7148,-99.4582
1558,VIDEO: Race to build world's fastest car,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-17441382,A team in Perth is developing what it hopes will be the fastest car on the planet.,"Tue, 20 Mar 2012 05:41:28 GMT",Perth,North Dakota,Towner,48.7148,-99.4582
1559,VIDEO: How urban dolphins survive city life,http://www.bbc.co.uk/news/science-environment-23881977#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"Researchers from Murdoch University in Perth, Western Australia, study the challenges of life for the city’s urban river dolphins.","Sat, 31 Aug 2013 23:03:16 GMT",Perth,North Dakota,Towner,48.7148,-99.4582
1560,Whales in mass stranding on Western Australia beach,http://www.bbc.co.uk/news/world-australia-43509685,"About 150 animals wash up on a beach south of Perth, prompting a major rescue effort.","Fri, 23 Mar 2018 05:26:58 GMT",Perth,North Dakota,Towner,48.7148,-99.4582
1561,Fireball caught on camera over Perth,https://www.bbc.co.uk/news/world-australia-45339727,A fireball - believed to be a meteor - has lit up the sky near Perth in Western Australia.,"Wed, 29 Aug 2018 05:28:34 GMT",Perth,North Dakota,Towner,48.7148,-99.4582
1562,VIDEO: Twin polar bears born in Munich,http://www.bbc.co.uk/news/world-europe-25753612#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"Twin polar bears, born at a Munich Zoo, have been caught on camera for the first time since their birth.","Wed, 15 Jan 2014 22:19:31 GMT",Munich,North Dakota,Cavalier,48.6729,-98.8385
1563,'Lab volcano' gives lightning clues,http://www.bbc.co.uk/news/science-environment-27220909#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"Researchers in Munich use a ""volcano in the lab"" to investigate the spectacular lightning in eruption plumes.","Wed, 30 Apr 2014 10:06:20 GMT",Munich,North Dakota,Cavalier,48.6729,-98.8385
1564,Peat is Amazon's carbon superstore,http://www.bbc.co.uk/news/science-environment-30448519#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Satellite data reveals that the most dense stores of carbon in Amazonia is not above ground in trees but below ground in peatlands.,"Mon, 15 Dec 2014 18:59:55 GMT",Amazonia,Missouri,Andrew,39.8888,-94.8927
1565,Extinctions 'cut nutrient arteries',http://www.bbc.co.uk/news/science-environment-23634801#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"The demise of big animals in eastern Amazonia 12,000 years ago forever changed the way nutrients were distributed across the landscape, a study suggests.","Mon, 12 Aug 2013 06:01:51 GMT",Amazonia,Missouri,Andrew,39.8888,-94.8927
1566,Drone to scan for ancient Amazonia,http://www.bbc.co.uk/news/science-environment-31467619#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Scientists are to scan the Amazon forest with a drone-mounted laser to look for evidence of occupation by ancient civilisations.,"Sat, 14 Feb 2015 03:49:56 GMT",Amazonia,Missouri,Andrew,39.8888,-94.8927
1567,Amazonia 'ruled' by 227 tree species,http://www.bbc.co.uk/news/science-environment-24567421#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"Despite being home to about 16,000 tree species, just 227 ""hyperdominant"" species account for half of Amazonia's total trees, a study suggests.","Thu, 17 Oct 2013 19:48:51 GMT",Amazonia,Missouri,Andrew,39.8888,-94.8927
1568,VIDEO: 'Like throwing a snowball at the Sun',http://www.bbc.co.uk/news/science-environment-25147389#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Comet Ison seems to have been destroyed in its encounter with the Sun. Francisco Diego from University College London explains how it happened.,"Thu, 28 Nov 2013 21:19:18 GMT",Sun,Louisiana,St. Tammany,30.6489,-89.907
1569,VIDEO: Has the Sun gone to sleep?,http://www.bbc.co.uk/news/science-environment-25771510#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"Scientists are saying that the Sun is in a phase of ""solar lull"" - meaning that the Sun has fallen asleep - and it is baffling them. Rebecca Morelle reports.","Fri, 17 Jan 2014 05:57:58 GMT",Sun,Louisiana,St. Tammany,30.6489,-89.907
1570,The secret life of the Sun,http://www.bbc.co.uk/science/0/21793377,The intricate layers making up our Sun,"Fri, 05 Jul 2013 14:33:58 GMT",Sun,Louisiana,St. Tammany,30.6489,-89.907
1571,Astronomers zoom in on 'monster' stars,http://www.bbc.co.uk/news/science-environment-10701815,"Astronomers discover the most massive stars to date, including one which at birth had more than 300 times the mass of the Sun.","Wed, 21 Jul 2010 09:19:04 +0000",Sun,Louisiana,St. Tammany,30.6489,-89.907
1572,New form of space weather identified,http://www.bbc.co.uk/news/uk-scotland-tayside-central-29612693#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"A new form of solar cloud is identified by research led by Dundee University into ""space weather"" emanating from the Sun.","Tue, 14 Oct 2014 10:01:10 GMT",Sun,Louisiana,St. Tammany,30.6489,-89.907
1573,Dynamic Mercury,http://www.bbc.co.uk/news/science-environment-10650039,Beautiful images of the planet closest to our Sun,"Thu, 15 Jul 2010 18:03:18 +0000",Sun,Louisiana,St. Tammany,30.6489,-89.907
1574,Neutron star is record breaker,http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-11639458,A super-dense object no wider than a large city is calculated by astronomers to have a mass twice that of our Sun.,"Thu, 28 Oct 2010 11:13:49 GMT",Sun,Louisiana,St. Tammany,30.6489,-89.907
1575,UK company to build Sun satellite,http://www.bbc.co.uk/news/science-environment-17743190#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"British industry will lead the production of Solar Orbiter, a spacecraft that will travel closer to the Sun than any satellite to date.","Thu, 26 Apr 2012 18:14:13 GMT",Sun,Louisiana,St. Tammany,30.6489,-89.907
1576,Plans for solar 'close encounter',http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-11181567,"Nasa is aiming to get closer to the Sun than ever before, with plans to plunge a car-sized unmanned spacecraft into the star's outer atmosphere.","Fri, 03 Sep 2010 16:44:59 GMT",Sun,Louisiana,St. Tammany,30.6489,-89.907
1577,Voyagers shed light on Solar System's structure,https://www.bbc.co.uk/news/science-environment-50289353,Data from spacecraft launched in the 1970s help determine the shape of the magnetic bubble around the Sun.,"Mon, 04 Nov 2019 17:50:55 GMT",Sun,Louisiana,St. Tammany,30.6489,-89.907
1578,The Nasa probe keeping tabs on our turbulent Sun,http://www.bbc.co.uk/news/science-environment-24369363#sa-ns_mchannel=rssns_source=PublicRSS20-sa,The news from Nasa's highly productive solar observatory,"Tue, 08 Oct 2013 00:59:32 GMT",Sun,Louisiana,St. Tammany,30.6489,-89.907
1579,Nasa plans for solar 'close encounter',http://www.bbc.co.uk/go/rss/int/news/-/news/science-environment-11181567,"Nasa is aiming to get closer to the Sun than ever before, with plans to plunge a car-sized unmanned spacecraft into the star's outer atmosphere.","Fri, 03 Sep 2010 16:44:59 GMT",Sun,Louisiana,St. Tammany,30.6489,-89.907
1580,Comet Ison grazes past Sun's surface,http://www.bbc.co.uk/news/science-environment-25143861#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Astronomers continue to monitor the status of Comet Ison as it makes its passage around the Sun.,"Thu, 28 Nov 2013 18:38:23 GMT",Sun,Louisiana,St. Tammany,30.6489,-89.907
1581,Mercury's dynamic past,http://www.bbc.co.uk/news/science-environment-10650039,Beautiful images and scientific surprises from the planet closest to our Sun,"Thu, 15 Jul 2010 18:03:18 +0000",Sun,Louisiana,St. Tammany,30.6489,-89.907
1582,Parker Solar Probe: Nasa's Sun mission smashes records,https://www.bbc.co.uk/news/science-environment-46030852,"America's audacious mission to ""touch the Sun"" has now got nearer to our star than any previous human-made object.","Tue, 30 Oct 2018 09:58:28 GMT",Sun,Louisiana,St. Tammany,30.6489,-89.907
1583,VIDEO: Time-lapse: Five years of the Sun,http://www.bbc.co.uk/news/science-environment-31465122#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Space agency Nasa has released a time-lapse video showing the Sun over period of nearly five years - capturing one frame every eight hours.,"Fri, 13 Feb 2015 21:50:02 GMT",Sun,Louisiana,St. Tammany,30.6489,-89.907
1584,Colossal star explosion detected,http://www.bbc.co.uk/news/science-environment-35315509#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Astronomers have seen what could be the most powerful supernova yet detected - an event so big it shone with 570 billion times the brightness of our Sun.,"Thu, 14 Jan 2016 19:52:02 GMT",Sun,Louisiana,St. Tammany,30.6489,-89.907
1585,UK industry to build Sun mission,http://www.bbc.co.uk/news/science-environment-17743190#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"British industry will lead the production of Solar Orbiter, a spacecraft that will travel closer to the Sun than any satellite to date.","Thu, 26 Apr 2012 18:14:13 GMT",Sun,Louisiana,St. Tammany,30.6489,-89.907
1586,CITES species body rejects process for ivory sales,http://www.bbc.co.uk/news/science-environment-37479072,Delegates at the Cites meeting in Johannesburg have defeated an attempt to set up a process to resume sales of ivory.,"Tue, 27 Sep 2016 08:05:27 GMT",Johannesburg,California,Kern,35.3719,-117.6419
1587,Copter cars and other visions of Africa’s future,http://www.bbc.co.uk/news/world-africa-37576145,"Young African scientists show off their inventions, including a prototype of flying car, at an expo in the South African city of Johannesburg.","Thu, 06 Oct 2016 15:36:29 GMT",Johannesburg,California,Kern,35.3719,-117.6419
1588,A closer look at '3.67m-year-old' skeleton,http://www.bbc.co.uk/news/science-environment-42259429,"It took 20 years to excavate, clean and put together Little Foot, found in caves north of Johannesburg.","Wed, 06 Dec 2017 20:20:26 GMT",Johannesburg,California,Kern,35.3719,-117.6419
1589,Belfast lizard numbers 'devastated',http://www.bbc.co.uk/news/uk-northern-ireland-22882313#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"A newly-discovered population of lizards has been ""devastated"" by arsonists setting fire to Cave Hill, according to the Belfast Hills Partnership.","Thu, 13 Jun 2013 05:49:31 GMT",Belfast,Maine,Waldo,44.4279,-69.0325
1590,Prehistoric site is found on hill,http://www.bbc.co.uk/go/rss/int/news/-/news/15477796,Archaeologists discover what is believed to be a prehistoric ceremonial site in north Belfast.,"Thu, 27 Oct 2011 13:04:33 GMT",Belfast,Maine,Waldo,44.4279,-69.0325
1591,Belfast scientists design flexible organic battery,http://www.bbc.co.uk/news/uk-northern-ireland-41253913,Queen's University scientists design a flexible long-life battery that could be used in pacemakers.,"Wed, 13 Sep 2017 13:04:29 GMT",Belfast,Maine,Waldo,44.4279,-69.0325
1592,Nasa: Belfast mathematician working towards her astronaut dream,https://www.bbc.co.uk/news/uk-northern-ireland-59474433?at_medium=RSSat_campaign=KARANGA,"Dr Caoimhe Rooney, from Belfast, keeps one eye on calculus and the other fixed firmly on the stars.","Sun, 05 Dec 2021 06:24:31 GMT",Belfast,Maine,Waldo,44.4279,-69.0325
1593,Meet Belfast's young climate change protesters,https://www.bbc.co.uk/news/uk-northern-ireland-48404571,Young people all over the world are walking out of school in protest of climate change - and Belfast is no different.,"Sat, 25 May 2019 06:21:40 GMT",Belfast,Maine,Waldo,44.4279,-69.0325
1594,Birdsong phone apps 'harming' birds,http://www.bbc.co.uk/news/uk-england-dorset-22863383#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"The ""harmful misuse"" of mobile phone apps that mimic birdsong can stop birds performing important tasks such as feeding their young, experts say.","Wed, 12 Jun 2013 07:40:45 GMT",Birdsong,Arkansas,Mississippi,35.461,-90.2598
1595,'Black widow' scare at airbase,http://www.bbc.co.uk/news/uk-england-suffolk-19950353#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"Buildings at an air base in Suffolk are closed after a ""suspicious"" spider is seen in the bar of the officers' mess.","Mon, 15 Oct 2012 13:09:29 GMT",Suffolk,Virginia,Suffolk,36.6953,-76.6398
1596,Rats 'eat' part of woman's car,http://www.bbc.co.uk/news/uk-england-suffolk-21159407#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"Rats ""eat"" part of a Suffolk woman's car causing damage put at £1,200 to the interior and electrics.","Thu, 24 Jan 2013 09:17:58 GMT",Suffolk,Virginia,Suffolk,36.6953,-76.6398
1597,Springwatch boosts Minsmere numbers,http://www.bbc.co.uk/news/uk-england-suffolk-27887024#sa-ns_mchannel=rssns_source=PublicRSS20-sa,The Suffolk nature reserve which hosted BBC Springwatch this year says it has experienced a 50% increase in visitor numbers.,"Sat, 21 Jun 2014 09:22:47 GMT",Suffolk,Virginia,Suffolk,36.6953,-76.6398
1598,Fox and hedgehog share bite to eat,http://www.bbc.co.uk/news/uk-england-suffolk-27540053#sa-ns_mchannel=rssns_source=PublicRSS20-sa,A fox and a hedgehog are captured on a webcam sharing a meal in the garden of a Suffolk wildlife enthusiast.,"Sat, 24 May 2014 07:26:02 GMT",Suffolk,Virginia,Suffolk,36.6953,-76.6398
1599,Whale dies after beaching on bank,http://www.bbc.co.uk/news/uk-england-suffolk-19783159#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"A young fin whale, 10m (33ft) in length, dies after beaching on a shingle bank off the Suffolk coast.","Mon, 01 Oct 2012 11:37:38 GMT",Suffolk,Virginia,Suffolk,36.6953,-76.6398
1600,Barn owl boxes stolen and vandalised,http://www.bbc.co.uk/news/uk-england-suffolk-27919181#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"Five barn owl boxes which are part of a Suffolk community project are stolen or vandalised, with the animals taken.","Thu, 19 Jun 2014 12:12:50 GMT",Suffolk,Virginia,Suffolk,36.6953,-76.6398
1601,Policeman had rare birds' eggs,http://www.bbc.co.uk/news/uk-england-suffolk-20066126#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"A Suffolk police constable amassed a collection of rare birds' eggs, a court hears.","Wed, 24 Oct 2012 13:42:53 GMT",Suffolk,Virginia,Suffolk,36.6953,-76.6398
1602,Deer adopted by flock of sheep,http://www.bbc.co.uk/news/uk-england-suffolk-21061823#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"A young, lost deer has joined up with a flock of sheep in Suffolk and they seem to have accepted him.","Thu, 17 Jan 2013 13:12:12 GMT",Suffolk,Virginia,Suffolk,36.6953,-76.6398
1603,Policeman stole rare birds' eggs,http://www.bbc.co.uk/news/uk-england-suffolk-20066126#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"A Suffolk police constable amassed a collection of rare birds' eggs by stealing from nests, often while on duty, a court hears.","Wed, 24 Oct 2012 13:42:53 GMT",Suffolk,Virginia,Suffolk,36.6953,-76.6398
1604,Fears that ash disease has spread,http://www.bbc.co.uk/news/uk-england-suffolk-20097462#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Symptoms of Chalara dieback are spotted on ash trees at a Suffolk nature reserve.,"Fri, 26 Oct 2012 17:08:52 GMT",Suffolk,Virginia,Suffolk,36.6953,-76.6398
